0,17.3242610355086,0.110442615249522
10,18.9616246802057,0.112615023556445
20,21.1200260002167,0.115641249487802
30,23.966949724581,0.119879039845956
40,26.9304077533979,0.124517026743565
50,30.8712405936716,0.238350317754543
60,35.0844923707698,0.432726481743012
70,41.2180768173068,0.5
80,48.4797373311444,0.5
90,57.1394094950791,0.5
100,74.5015875132293,0.877754674439345
110,86.2845690380753,0.893959372746534
120,100,0.903333333333333
130,100,0.903333333333333
140,100,0.903333333333333
150,100,0.903333333333333
160,100,0.903333333333333
170,100,0.903333333333333
180,100,0.903333333333333
190,100,0.903333333333333
200,100,0.903333333333333
210,100,0.903333333333333
220,100,0.903333333333333
230,100,0.903333333333333
240,100,0.903333333333333
250,100,0.903333333333333
260,100,0.903333333333333
270,100,0.903333333333333
280,100,0.903333333333333
290,100,0.903333333333333
300,100,0.903333333333333
310,100,0.903333333333333
320,100,0.903333333333333
330,100,0.903333333333333
340,100,0.903333333333333
350,100,0.903333333333333
360,100,0.903333333333333
370,100,0.903333333333333
380,100,0.903333333333333
390,100,0.903333333333333
400,100,0.903333333333333
410,100,0.903333333333333
420,100,0.903333333333333
430,100,0.903333333333333
440,100,0.903333333333333
450,100,0.903333333333333
460,100,0.903333333333333
470,100,0.903333333333333
480,100,0.903333333333333
490,100,0.903333333333333
500,100,0.903333333333333
510,100,0.903333333333333
520,100,0.903333333333333
530,100,0.903333333333333
540,100,0.903333333333333
550,100,0.903333333333333
560,100,0.903333333333333
570,100,0.903333333333333
580,100,0.903333333333333
590,100,0.903333333333333
600,100,0.903333333333333
610,100,0.903333333333333
620,100,0.903333333333333
630,100,0.903333333333333
640,100,0.903333333333333
650,100,0.903333333333333
660,100,0.903333333333333
670,100,0.903333333333333
680,100,0.903333333333333
690,86.5999216660139,0.894315457353924
700,74.5515879298994,0.877829449858863
710,57.6641805348378,0.5
720,48.8933241110343,0.5
730,41.6128467737231,0.5
740,35.3865948882907,0.438947991465725
750,30.7396561638014,0.2251090844256
760,27.2017433478612,0.124941949916046
770,23.1220593504946,0.118578310181707
780,21.0611088425737,0.115554771958266
790,18.942024516871,0.112588695082249
800,17.3529446078717,0.110479585782749
810,13.1520762673022,0.105409457785146
820,12.0674838956991,0.104238052641057
830,10.9327411061759,0.103084615676843
840,9.76871473928949,0.101979334878574
850,8.99290827423562,0.101287397969109
860,8.49063742197852,0.100861550618678
870,7.77068142234519,0.100275497039167
880,7.37637813648447,0.0999765617025223
890,6.96202468353903,0.0996649734292634
900,6.70985591546596,0.0994766103329784
910,5.18082650688756,0.0984874786126736
920,4.88577404811707,0.0983255398742875
930,4.68543904532538,0.0982159441655207
940,4.41902015850132,0.098070642311819
950,4.30265252210435,0.098007335813969
960,4.10531754431287,0.0979002016055957
970,3.99041658680489,0.0978390107963965
980,3.95193293277444,0.0978224442777794
990,3.81631513595947,0.0977641130432746
1000,3.83733197776648,0.0977731476258358
